HJT9CJ	http://dbpedia.org/ontology/Film	9	100	15.9785208702	object
HJT9CJ	http://dbpedia.org/ontology/Film	10	100	39.881916523	object
HJT9CJ	http://dbpedia.org/ontology/Food	1	100	0.3299703598	object
HJT9CJ	http://dbpedia.org/ontology/Food	2	100	0.3053734303	object
HJT9CJ	http://dbpedia.org/ontology/Food	3	100	0.2294912338	object
HJT9CJ	http://dbpedia.org/ontology/Food	4	100	1.2759969234	object
HJT9CJ	http://dbpedia.org/ontology/Food	5	100	0.2879359722	object
HJT9CJ	http://dbpedia.org/ontology/Food	6	100	0.2907762527	object
HJT9CJ	http://dbpedia.org/ontology/Food	7	100	0.2594227791	object
HJT9CJ	http://dbpedia.org/ontology/Food	8	100	1.2560405731	object
HJT9CJ	http://dbpedia.org/ontology/Food	9	100	0.3264033794	object
HJT9CJ	http://dbpedia.org/ontology/Food	10	100	0.3110778332	object
6VIZAI	http://dbpedia.org/ontology/Song	1	100	0.2574634552	object
6VIZAI	http://dbpedia.org/ontology/Song	2	100	0.2561612129	object
6VIZAI	http://dbpedia.org/ontology/Song	3	100	0.210036993	object
6VIZAI	http://dbpedia.org/ontology/Song	4	100	0.2364852428	object
6VIZAI	http://dbpedia.org/ontology/Song	5	100	0.2373180389	object
6VIZAI	http://dbpedia.org/ontology/Song	6	100	0.2522900105	object
6VIZAI	http://dbpedia.org/ontology/Song	7	100	0.2612819672	existence
6VIZAI	http://dbpedia.org/ontology/Song	8	100	0.243847847	object
6VIZAI	http://dbpedia.org/ontology/Song	9	100	0.254317522	object
6VIZAI	http://dbpedia.org/ontology/Song	10	100	0.2358419895	object
6VIZAI	http://dbpedia.org/ontology/Book	1	100	1.0760715008	existence
6VIZAI	http://dbpedia.org/ontology/Book	2	100	1.4430117607	existence
6VIZAI	http://dbpedia.org/ontology/Book	3	100	0.3497467041	object
6VIZAI	http://dbpedia.org/ontology/Book	4	100	0.5796306133	object
6VIZAI	http://dbpedia.org/ontology/Book	5	100	1.6854929924	object
6VIZAI	http://dbpedia.org/ontology/Book	6	100	3.4269649982	object
6VIZAI	http://dbpedia.org/ontology/Book	7	100	6.6546061039	object
6VIZAI	http://dbpedia.org/ontology/Book	8	100	0.217416048	object
6VIZAI	http://dbpedia.org/ontology/Book	9	100	17.2166531086	object
6VIZAI	http://dbpedia.org/ontology/Book	10	100	25.7578835487	object
6VIZAI	http://dbpedia.org/ontology/Film	1	100	0.2223787308	object
6VIZAI	http://dbpedia.org/ontology/Film	2	100	0.2379090786	object
6VIZAI	http://dbpedia.org/ontology/Film	3	100	0.2739169598	existence
6VIZAI	http://dbpedia.org/ontology/Film	4	100	0.4871664047	object
6VIZAI	http://dbpedia.org/ontology/Film	5	100	1.5121777058	object
6VIZAI	http://dbpedia.org/ontology/Film	6	100	0.239834547	object
6VIZAI	http://dbpedia.org/ontology/Film	7	100	0.3953933716	object
6VIZAI	http://dbpedia.org/ontology/Film	8	100	1.3238201141	existence
6VIZAI	http://dbpedia.org/ontology/Film	9	100	0.3498980999	object
6VIZAI	http://dbpedia.org/ontology/Film	10	100	0.4254200459	object
6VIZAI	http://dbpedia.org/ontology/Food	1	100	0.2443578243	object
6VIZAI	http://dbpedia.org/ontology/Food	2	100	0.2296617031	existence
6VIZAI	http://dbpedia.org/ontology/Food	3	100	0.2430109978	object
6VIZAI	http://dbpedia.org/ontology/Food	4	100	0.275649786	object
6VIZAI	http://dbpedia.org/ontology/Food	5	100	0.2555344105	object
6VIZAI	http://dbpedia.org/ontology/Food	6	100	0.2244935036	object
6VIZAI	http://dbpedia.org/ontology/Food	7	100	0.2424314022	object
6VIZAI	http://dbpedia.org/ontology/Food	8	100	0.2461109161	object
6VIZAI	http://dbpedia.org/ontology/Food	9	100	1.4818036556	object
6VIZAI	http://dbpedia.org/ontology/Food	10	100	0.3485803604	object
HTYXEP	http://dbpedia.org/ontology/Song	1	100	0.364013195	object
HTYXEP	http://dbpedia.org/ontology/Song	2	100	0.2739100456	object
HTYXEP	http://dbpedia.org/ontology/Song	3	100	0.3809380531	existence
HTYXEP	http://dbpedia.org/ontology/Song	4	100	0.2961866856	existence
HTYXEP	http://dbpedia.org/ontology/Song	5	100	0.4756171703	object
HTYXEP	http://dbpedia.org/ontology/Song	6	100	0.3756260872	object
HTYXEP	http://dbpedia.org/ontology/Song	7	100	0.3656458855	object
HTYXEP	http://dbpedia.org/ontology/Song	8	100	1.3200390339	object
HTYXEP	http://dbpedia.org/ontology/Song	9	100	0.3542785645	object
HTYXEP	http://dbpedia.org/ontology/Song	10	100	0.4085183144	object
HTYXEP	http://dbpedia.org/ontology/Book	1	100	1.0447378159	existence
HTYXEP	http://dbpedia.org/ontology/Book	2	100	0.2847836018	object
HTYXEP	http://dbpedia.org/ontology/Book	3	100	0.2693464756	object
HTYXEP	http://dbpedia.org/ontology/Book	4	100	0.5580329895	object
HTYXEP	http://dbpedia.org/ontology/Book	5	100	1.5106794834	object
HTYXEP	http://dbpedia.org/ontology/Book	6	100	3.239626646	object
HTYXEP	http://dbpedia.org/ontology/Book	7	100	15.0085554123	existence
HTYXEP	http://dbpedia.org/ontology/Book	8	100	0.2766346931	object
HTYXEP	http://dbpedia.org/ontology/Book	9	100	0.2792656422	object
HTYXEP	http://dbpedia.org/ontology/Book	10	100	0.2858200073	object
HTYXEP	http://dbpedia.org/ontology/Film	1	100	0.232681036	object
HTYXEP	http://dbpedia.org/ontology/Film	2	100	0.2394356728	object
HTYXEP	http://dbpedia.org/ontology/Film	3	100	0.3241417408	existence
HTYXEP	http://dbpedia.org/ontology/Film	4	100	1.7372918129	existence
HTYXEP	http://dbpedia.org/ontology/Film	5	100	1.7497427464	object
HTYXEP	http://dbpedia.org/ontology/Film	6	100	6.4534454346	object
HTYXEP	http://dbpedia.org/ontology/Film	7	100	15.2942793369	object
HTYXEP	http://dbpedia.org/ontology/Film	8	100	0.3231863976	object
HTYXEP	http://dbpedia.org/ontology/Film	9	100	0.3115611076	object
HTYXEP	http://dbpedia.org/ontology/Film	10	100	0.3063056469	object
HTYXEP	http://dbpedia.org/ontology/Food	1	100	0.2426302433	object
HTYXEP	http://dbpedia.org/ontology/Food	2	100	0.2527990341	existence
HTYXEP	http://dbpedia.org/ontology/Food	3	100	0.3645877838	object
HTYXEP	http://dbpedia.org/ontology/Food	4	100	0.2435996532	object
HTYXEP	http://dbpedia.org/ontology/Food	5	100	0.2483849525	object
HTYXEP	http://dbpedia.org/ontology/Food	6	100	0.2305583954	object
HTYXEP	http://dbpedia.org/ontology/Food	7	100	0.271437645	object
HTYXEP	http://dbpedia.org/ontology/Food	8	100	0.2187087536	object
HTYXEP	http://dbpedia.org/ontology/Food	9	100	0.2578809261	object
HTYXEP	http://dbpedia.org/ontology/Food	10	100	0.2554423809	object
7IZS7F	http://dbpedia.org/ontology/Song	1	100	0.4581944942	existence
7IZS7F	http://dbpedia.org/ontology/Song	2	100	0.3283734322	object
7IZS7F	http://dbpedia.org/ontology/Song	3	100	0.3803112507	object
7IZS7F	http://dbpedia.org/ontology/Song	4	100	0.4837741852	object
7IZS7F	http://dbpedia.org/ontology/Song	5	100	1.0677442551	object
7IZS7F	http://dbpedia.org/ontology/Song	6	100	3.5775742531	object
7IZS7F	http://dbpedia.org/ontology/Song	7	100	6.3111767769	object
7IZS7F	http://dbpedia.org/ontology/Song	8	100	10.3812327385	object
7IZS7F	http://dbpedia.org/ontology/Song	9	100	17.6113605499	object
7IZS7F	http://dbpedia.org/ontology/Song	10	100	23.8693211079	object
7IZS7F	http://dbpedia.org/ontology/Book	1	100	0.2759616375	object
7IZS7F	http://dbpedia.org/ontology/Book	2	100	1.2631318569	object
7IZS7F	http://dbpedia.org/ontology/Book	3	100	0.3788735867	object
7IZS7F	http://dbpedia.org/ontology/Book	4	100	0.5697846413	existence
7IZS7F	http://dbpedia.org/ontology/Book	5	100	0.9626719952	object
7IZS7F	http://dbpedia.org/ontology/Book	6	100	1.6875786781	object
7IZS7F	http://dbpedia.org/ontology/Book	7	100	7.2938578129	object
7IZS7F	http://dbpedia.org/ontology/Book	8	100	15.3301286697	object
7IZS7F	http://dbpedia.org/ontology/Book	9	100	28.2657823563	object
7IZS7F	http://dbpedia.org/ontology/Book	10	100	47.8272190094	object
7IZS7F	http://dbpedia.org/ontology/Film	1	100	3.8856909275	existence
7IZS7F	http://dbpedia.org/ontology/Film	2	100	4.4735271931	existence
7IZS7F	http://dbpedia.org/ontology/Film	3	100	1.5101528168	object
7IZS7F	http://dbpedia.org/ontology/Film	4	100	0.6647078991	object
7IZS7F	http://dbpedia.org/ontology/Film	5	100	0.3528723717	object
7IZS7F	http://dbpedia.org/ontology/Film	6	100	0.3253405094	object
7IZS7F	http://dbpedia.org/ontology/Film	7	100	1.3667247295	object
7IZS7F	http://dbpedia.org/ontology/Film	8	100	0.3531417847	object
7IZS7F	http://dbpedia.org/ontology/Film	9	100	0.3240020275	object
7IZS7F	http://dbpedia.org/ontology/Film	10	100	0.2814872265	object
7IZS7F	http://dbpedia.org/ontology/Food	1	100	0.2611353397	object
7IZS7F	http://dbpedia.org/ontology/Food	2	100	0.3043394089	existence
7IZS7F	http://dbpedia.org/ontology/Food	3	100	0.3326144218	existence
7IZS7F	http://dbpedia.org/ontology/Food	4	100	0.5211896896	object
7IZS7F	http://dbpedia.org/ontology/Food	5	100	1.6078941822	object
7IZS7F	http://dbpedia.org/ontology/Food	6	100	6.2027225494	object
7IZS7F	http://dbpedia.org/ontology/Food	7	100	16.2671151161	object
7IZS7F	http://dbpedia.org/ontology/Food	8	100	29.6439568996	object
7IZS7F	http://dbpedia.org/ontology/Food	9	100	49.4746191502	object
7IZS7F	http://dbpedia.org/ontology/Food	10	100	78.0033516884	object
CY5GH0	http://dbpedia.org/ontology/Song	1	100	0.2617821693	object
CY5GH0	http://dbpedia.org/ontology/Song	2	100	0.253661871	object
CY5GH0	http://dbpedia.org/ontology/Song	3	100	0.3035476208	object
CY5GH0	http://dbpedia.org/ontology/Song	4	100	0.5370316505	object
CY5GH0	http://dbpedia.org/ontology/Song	5	100	0.8103849888	object
CY5GH0	http://dbpedia.org/ontology/Song	6	100	1.7649569511	object
CY5GH0	http://dbpedia.org/ontology/Song	7	100	3.0760798454	object
CY5GH0	http://dbpedia.org/ontology/Song	8	100	6.0157678127	object
CY5GH0	http://dbpedia.org/ontology/Song	9	100	28.0826983452	existence
CY5GH0	http://dbpedia.org/ontology/Song	10	100	48.1359629631	object
CY5GH0	http://dbpedia.org/ontology/Book	1	100	1.2281384468	object
CY5GH0	http://dbpedia.org/ontology/Book	2	100	0.2971668243	object
CY5GH0	http://dbpedia.org/ontology/Book	3	100	0.2879619598	object
CY5GH0	http://dbpedia.org/ontology/Book	4	100	0.2591593266	object
CY5GH0	http://dbpedia.org/ontology/Book	5	100	1.289488554	object
CY5GH0	http://dbpedia.org/ontology/Book	6	100	0.3108537197	object
CY5GH0	http://dbpedia.org/ontology/Book	7	100	0.2882928848	existence
CY5GH0	http://dbpedia.org/ontology/Book	8	100	0.3062856197	object
CY5GH0	http://dbpedia.org/ontology/Book	9	100	1.5233199596	existence
CY5GH0	http://dbpedia.org/ontology/Book	10	100	0.3740818501	object
CY5GH0	http://dbpedia.org/ontology/Film	1	100	0.368111372	object
CY5GH0	http://dbpedia.org/ontology/Film	2	100	0.4005172253	existence
CY5GH0	http://dbpedia.org/ontology/Film	3	100	0.4628312588	object
CY5GH0	http://dbpedia.org/ontology/Film	4	100	0.6745812893	object
CY5GH0	http://dbpedia.org/ontology/Film	5	100	1.7265532017	existence
CY5GH0	http://dbpedia.org/ontology/Film	6	100	3.7843151093	object
CY5GH0	http://dbpedia.org/ontology/Film	7	100	14.9612622261	object
CY5GH0	http://dbpedia.org/ontology/Film	8	100	35.1773405075	object
CY5GH0	http://dbpedia.org/ontology/Film	9	100	70.1922032833	object
CY5GH0	http://dbpedia.org/ontology/Film	10	100	120.053689003	object
CY5GH0	http://dbpedia.org/ontology/Food	1	100	0.2758805752	object
CY5GH0	http://dbpedia.org/ontology/Food	2	100	0.2341411114	object
CY5GH0	http://dbpedia.org/ontology/Food	3	100	0.3282001019	existence
CY5GH0	http://dbpedia.org/ontology/Food	4	100	0.5765230656	existence
CY5GH0	http://dbpedia.org/ontology/Food	5	100	1.6170578003	object
CY5GH0	http://dbpedia.org/ontology/Food	6	100	6.2150495052	object
CY5GH0	http://dbpedia.org/ontology/Food	7	100	15.005667448	object
CY5GH0	http://dbpedia.org/ontology/Food	8	100	35.591306448	object
CY5GH0	http://dbpedia.org/ontology/Food	9	100	68.6498332024	object
CY5GH0	http://dbpedia.org/ontology/Food	10	100	1.2908346653	object
AYRIOK	http://dbpedia.org/ontology/Song	1	100	0.2727837563	object
AYRIOK	http://dbpedia.org/ontology/Song	2	100	0.4585704803	existence
AYRIOK	http://dbpedia.org/ontology/Song	3	100	0.408397913	object
AYRIOK	http://dbpedia.org/ontology/Song	4	100	0.7361490726	object
AYRIOK	http://dbpedia.org/ontology/Song	5	100	1.6053268909	object
AYRIOK	http://dbpedia.org/ontology/Song	6	100	3.5261678696	object
AYRIOK	http://dbpedia.org/ontology/Song	7	100	7.7269604206	object
AYRIOK	http://dbpedia.org/ontology/Song	8	100	14.7869310379	object
AYRIOK	http://dbpedia.org/ontology/Song	9	100	28.0216636658	object
AYRIOK	http://dbpedia.org/ontology/Song	10	100	48.2407228947	object
AYRIOK	http://dbpedia.org/ontology/Book	1	100	0.3020710945	object
AYRIOK	http://dbpedia.org/ontology/Book	2	100	0.3815629482	object
AYRIOK	http://dbpedia.org/ontology/Book	3	100	0.3410375118	object
AYRIOK	http://dbpedia.org/ontology/Book	4	100	0.590473175	object
AYRIOK	http://dbpedia.org/ontology/Book	5	100	1.0431396961	object
AYRIOK	http://dbpedia.org/ontology/Book	6	100	1.7479774952	object
AYRIOK	http://dbpedia.org/ontology/Book	7	100	3.1481685638	object
AYRIOK	http://dbpedia.org/ontology/Book	8	100	14.8032155037	existence
AYRIOK	http://dbpedia.org/ontology/Book	9	100	28.4897124767	object
AYRIOK	http://dbpedia.org/ontology/Book	10	100	47.2231791019	object
AYRIOK	http://dbpedia.org/ontology/Film	1	100	0.3640327454	object
AYRIOK	http://dbpedia.org/ontology/Film	2	100	0.3522114754	object
AYRIOK	http://dbpedia.org/ontology/Film	3	100	0.4265024662	object
AYRIOK	http://dbpedia.org/ontology/Film	4	100	0.2948513031	object
AYRIOK	http://dbpedia.org/ontology/Film	5	100	0.3841788769	existence
AYRIOK	http://dbpedia.org/ontology/Film	6	100	0.3163993359	object
AYRIOK	http://dbpedia.org/ontology/Film	7	100	0.4686527252	existence
AYRIOK	http://dbpedia.org/ontology/Film	8	100	0.3763999939	object
AYRIOK	http://dbpedia.org/ontology/Film	9	100	0.3114683628	object
AYRIOK	http://dbpedia.org/ontology/Film	10	100	0.3204977512	object
AYRIOK	http://dbpedia.org/ontology/Food	1	100	0.2156734467	object
AYRIOK	http://dbpedia.org/ontology/Food	2	100	0.2352576256	existence
AYRIOK	http://dbpedia.org/ontology/Food	3	100	0.2171542645	object
AYRIOK	http://dbpedia.org/ontology/Food	4	100	0.2336556911	object
AYRIOK	http://dbpedia.org/ontology/Food	5	100	0.2285583019	object
AYRIOK	http://dbpedia.org/ontology/Food	6	100	0.2176582813	object
AYRIOK	http://dbpedia.org/ontology/Food	7	100	0.2517037392	object
AYRIOK	http://dbpedia.org/ontology/Food	8	100	0.2393805981	object
AYRIOK	http://dbpedia.org/ontology/Food	9	100	0.2448699474	object
AYRIOK	http://dbpedia.org/ontology/Food	10	100	1.4773404598	object
C49D25	http://dbpedia.org/ontology/Song	1	100	0.3213713169	object
C49D25	http://dbpedia.org/ontology/Song	2	100	0.3562920094	object
C49D25	http://dbpedia.org/ontology/Song	3	100	0.296813488	object
C49D25	http://dbpedia.org/ontology/Song	4	100	0.3995425701	object
C49D25	http://dbpedia.org/ontology/Song	5	100	0.2844862938	object
C49D25	http://dbpedia.org/ontology/Song	6	100	0.4006738663	object
C49D25	http://dbpedia.org/ontology/Song	7	100	0.3500585556	existence
C49D25	http://dbpedia.org/ontology/Song	8	100	0.3612115383	object
C49D25	http://dbpedia.org/ontology/Song	9	100	1.3119785786	object
C49D25	http://dbpedia.org/ontology/Song	10	100	0.3541591167	object
C49D25	http://dbpedia.org/ontology/Book	1	100	0.3707716465	object
C49D25	http://dbpedia.org/ontology/Book	2	100	0.2762951851	object
C49D25	http://dbpedia.org/ontology/Book	3	100	0.3716411591	object
C49D25	http://dbpedia.org/ontology/Book	4	100	0.2922492027	object
C49D25	http://dbpedia.org/ontology/Book	5	100	0.3919634819	object
C49D25	http://dbpedia.org/ontology/Book	6	100	0.2684640884	object
C49D25	http://dbpedia.org/ontology/Book	7	100	0.3948748112	object
C49D25	http://dbpedia.org/ontology/Book	8	100	0.3449025154	object
C49D25	http://dbpedia.org/ontology/Book	9	100	0.4142153263	object
C49D25	http://dbpedia.org/ontology/Book	10	100	0.3633317947	object
C49D25	http://dbpedia.org/ontology/Film	1	100	0.2881793976	object
C49D25	http://dbpedia.org/ontology/Film	2	100	2.6809577942	object
C49D25	http://dbpedia.org/ontology/Film	3	100	0.3827865124	object
C49D25	http://dbpedia.org/ontology/Film	4	100	0.3014853001	object
C49D25	http://dbpedia.org/ontology/Film	5	100	0.2167546749	object
C49D25	http://dbpedia.org/ontology/Film	6	100	1.3019380569	object
C49D25	http://dbpedia.org/ontology/Film	7	100	0.3062753677	object
C49D25	http://dbpedia.org/ontology/Film	8	100	0.3360235691	existence
C49D25	http://dbpedia.org/ontology/Film	9	100	0.2940318584	object
C49D25	http://dbpedia.org/ontology/Film	10	100	1.0561892986	object
C49D25	http://dbpedia.org/ontology/Food	1	100	0.2796242237	object
C49D25	http://dbpedia.org/ontology/Food	2	100	0.3039622307	object
C49D25	http://dbpedia.org/ontology/Food	3	100	0.3365855217	object
C49D25	http://dbpedia.org/ontology/Food	4	100	0.3363850117	object
C49D25	http://dbpedia.org/ontology/Food	5	100	0.3771235943	object
C49D25	http://dbpedia.org/ontology/Food	6	100	0.4158761501	object
C49D25	http://dbpedia.org/ontology/Food	7	100	0.5269427299	object
C49D25	http://dbpedia.org/ontology/Food	8	100	0.6677417755	object
C49D25	http://dbpedia.org/ontology/Food	9	100	1.9912333488	existence
C49D25	http://dbpedia.org/ontology/Food	10	100	0.2818109989	object
XD5S45	http://dbpedia.org/ontology/Song	1	100	0.2178304195	object
XD5S45	http://dbpedia.org/ontology/Song	2	100	1.3409440517	existence
XD5S45	http://dbpedia.org/ontology/Song	3	100	0.419917345	object
XD5S45	http://dbpedia.org/ontology/Song	4	100	0.6511375904	object
XD5S45	http://dbpedia.org/ontology/Song	5	100	1.0496692657	object
XD5S45	http://dbpedia.org/ontology/Song	6	100	3.4334368706	object
XD5S45	http://dbpedia.org/ontology/Song	7	100	7.8738408089	object
XD5S45	http://dbpedia.org/ontology/Song	8	100	14.8006541729	object
XD5S45	http://dbpedia.org/ontology/Song	9	100	70.2337872982	existence
XD5S45	http://dbpedia.org/ontology/Song	10	100	133.3510088921	object
XD5S45	http://dbpedia.org/ontology/Book	1	100	2.526093483	existence
XD5S45	http://dbpedia.org/ontology/Book	2	100	0.3368389606	object
XD5S45	http://dbpedia.org/ontology/Book	3	100	0.3831949234	object
XD5S45	http://dbpedia.org/ontology/Book	4	100	0.3164818287	object
XD5S45	http://dbpedia.org/ontology/Book	5	100	0.4184064865	object
XD5S45	http://dbpedia.org/ontology/Book	6	100	0.3439483643	object
XD5S45	http://dbpedia.org/ontology/Book	7	100	0.4238739014	object
XD5S45	http://dbpedia.org/ontology/Book	8	100	0.2832448483	object
XD5S45	http://dbpedia.org/ontology/Book	9	100	0.469435215	object
XD5S45	http://dbpedia.org/ontology/Book	10	100	0.3574585915	object
XD5S45	http://dbpedia.org/ontology/Film	1	100	3.7142579556	existence
XD5S45	http://dbpedia.org/ontology/Film	2	100	4.498967886	existence
XD5S45	http://dbpedia.org/ontology/Film	3	100	0.4386968613	object
XD5S45	http://dbpedia.org/ontology/Film	4	100	0.3398368359	object
XD5S45	http://dbpedia.org/ontology/Film	5	100	0.3399157524	object
XD5S45	http://dbpedia.org/ontology/Film	6	100	0.2814657688	object
XD5S45	http://dbpedia.org/ontology/Film	7	100	0.2923438549	object
XD5S45	http://dbpedia.org/ontology/Film	8	100	0.2642405033	object
XD5S45	http://dbpedia.org/ontology/Film	9	100	0.2743701935	object
XD5S45	http://dbpedia.org/ontology/Film	10	100	0.2966074944	object
XD5S45	http://dbpedia.org/ontology/Food	1	100	0.2130212784	object
XD5S45	http://dbpedia.org/ontology/Food	2	100	0.1956806183	object
XD5S45	http://dbpedia.org/ontology/Food	3	100	0.2234840393	object
XD5S45	http://dbpedia.org/ontology/Food	4	100	0.2181298733	object
XD5S45	http://dbpedia.org/ontology/Food	5	100	0.2141067982	existence
XD5S45	http://dbpedia.org/ontology/Food	6	100	0.2336483002	object
XD5S45	http://dbpedia.org/ontology/Food	7	100	0.2325844765	object
XD5S45	http://dbpedia.org/ontology/Food	8	100	0.2545673847	object
XD5S45	http://dbpedia.org/ontology/Food	9	100	0.2537600994	object
XD5S45	http://dbpedia.org/ontology/Food	10	100	0.267539978	object
QNGDCJ	http://dbpedia.org/ontology/Song	1	100	0.2292387486	object
QNGDCJ	http://dbpedia.org/ontology/Song	2	100	0.2321054935	existence
QNGDCJ	http://dbpedia.org/ontology/Song	3	100	0.2784638405	object
QNGDCJ	http://dbpedia.org/ontology/Song	4	100	1.5832030773	object
QNGDCJ	http://dbpedia.org/ontology/Song	5	100	1.5760765076	object
QNGDCJ	http://dbpedia.org/ontology/Song	6	100	1.6823377609	object
QNGDCJ	http://dbpedia.org/ontology/Song	7	100	2.5184710026	object
QNGDCJ	http://dbpedia.org/ontology/Song	8	100	11.3418998718	existence
QNGDCJ	http://dbpedia.org/ontology/Song	9	100	17.4241583347	object
QNGDCJ	http://dbpedia.org/ontology/Song	10	100	25.8682956696	object
QNGDCJ	http://dbpedia.org/ontology/Book	1	100	0.2407002449	object
QNGDCJ	http://dbpedia.org/ontology/Book	2	100	0.2531039715	object
QNGDCJ	http://dbpedia.org/ontology/Book	3	100	0.2912757397	object
QNGDCJ	http://dbpedia.org/ontology/Book	4	100	1.442633152	object
QNGDCJ	http://dbpedia.org/ontology/Book	5	100	0.8936328888	object
QNGDCJ	http://dbpedia.org/ontology/Book	6	100	1.8425309658	object
QNGDCJ	http://dbpedia.org/ontology/Book	7	100	3.1219372749	object
QNGDCJ	http://dbpedia.org/ontology/Book	8	100	5.3962521553	object
QNGDCJ	http://dbpedia.org/ontology/Book	9	100	24.5109546185	existence
QNGDCJ	http://dbpedia.org/ontology/Book	10	100	39.6352226734	object
QNGDCJ	http://dbpedia.org/ontology/Film	1	100	0.2324090004	object
QNGDCJ	http://dbpedia.org/ontology/Film	2	100	0.2405707836	object
QNGDCJ	http://dbpedia.org/ontology/Film	3	100	0.23341465	existence
QNGDCJ	http://dbpedia.org/ontology/Film	4	100	0.234613657	object
QNGDCJ	http://dbpedia.org/ontology/Film	5	100	0.2357127666	existence
QNGDCJ	http://dbpedia.org/ontology/Film	6	100	0.2545444965	object
QNGDCJ	http://dbpedia.org/ontology/Film	7	100	0.2693476677	object
QNGDCJ	http://dbpedia.org/ontology/Film	8	100	0.2575232983	object
QNGDCJ	http://dbpedia.org/ontology/Film	9	100	0.302605629	object
QNGDCJ	http://dbpedia.org/ontology/Film	10	100	0.2733113766	object
QNGDCJ	http://dbpedia.org/ontology/Food	1	100	0.2224187851	object
QNGDCJ	http://dbpedia.org/ontology/Food	2	100	0.2115614414	object
QNGDCJ	http://dbpedia.org/ontology/Food	3	100	0.2945609093	existence
QNGDCJ	http://dbpedia.org/ontology/Food	4	100	0.2057623863	object
QNGDCJ	http://dbpedia.org/ontology/Food	5	100	1.6064913273	object
QNGDCJ	http://dbpedia.org/ontology/Food	6	100	3.2493009567	object
QNGDCJ	http://dbpedia.org/ontology/Food	7	100	7.832752943	object
QNGDCJ	http://dbpedia.org/ontology/Food	8	100	14.6173372269	object
QNGDCJ	http://dbpedia.org/ontology/Food	9	100	70.778881073	existence
QNGDCJ	http://dbpedia.org/ontology/Food	10	100	134.251360178	object
PFCUD5	http://dbpedia.org/ontology/Song	1	100	0.2281200886	object
PFCUD5	http://dbpedia.org/ontology/Song	2	100	0.2459001541	existence
PFCUD5	http://dbpedia.org/ontology/Song	3	100	0.2476332188	existence
PFCUD5	http://dbpedia.org/ontology/Song	4	100	1.449354887	object
PFCUD5	http://dbpedia.org/ontology/Song	5	100	0.2960937023	object
PFCUD5	http://dbpedia.org/ontology/Song	6	100	0.3686163425	object
PFCUD5	http://dbpedia.org/ontology/Song	7	100	0.336345911	object
PFCUD5	http://dbpedia.org/ontology/Song	8	100	1.304330349	object
PFCUD5	http://dbpedia.org/ontology/Song	9	100	0.3886017799	object
PFCUD5	http://dbpedia.org/ontology/Song	10	100	0.3238258362	object
PFCUD5	http://dbpedia.org/ontology/Book	1	100	0.2547273636	object
PFCUD5	http://dbpedia.org/ontology/Book	2	100	0.285825491	object
PFCUD5	http://dbpedia.org/ontology/Book	3	100	0.3510670662	object
PFCUD5	http://dbpedia.org/ontology/Book	4	100	0.4597885609	object
PFCUD5	http://dbpedia.org/ontology/Book	5	100	0.8837072849	object
PFCUD5	http://dbpedia.org/ontology/Book	6	100	1.7724473476	object
PFCUD5	http://dbpedia.org/ontology/Book	7	100	3.3016571999	object
PFCUD5	http://dbpedia.org/ontology/Book	8	100	5.4976110458	object
PFCUD5	http://dbpedia.org/ontology/Book	9	100	8.5517482758	object
